369,584,2804,64,32,5,9,9967,42
603,407,667,64,32,5,9,9967,42
398,345,717,64,32,5,9,9967,42
655,473,702,64,32,5,9,9967,42
13,28,148,2,64,5,9,9967,42
17,34,161,2,64,5,9,9967,42
13,29,153,2,64,5,9,9967,42
17,27,152,2,64,5,9,9967,42
17,35,160,2,64,5,9,9967,42
17,35,154,2,64,5,9,9967,42
19,28,160,2,64,5,9,9967,42
24,35,161,2,64,5,9,9967,42
14,37,159,2,64,5,9,9967,42
14,29,153,2,64,5,9,9967,42
106,129,246,4,64,5,9,9967,42
96,60,250,4,64,5,9,9967,42
105,133,262,4,64,5,9,9967,42
111,131,270,4,64,5,9,9967,42
127,146,281,4,64,5,9,9967,42
85,94,259,4,64,5,9,9967,42
131,133,299,4,64,5,9,9967,42
125,151,287,4,64,5,9,9967,42
104,131,315,4,64,5,9,9967,42
114,133,284,4,64,5,9,9967,42
173,147,379,8,64,5,9,9967,42
222,194,428,8,64,5,9,9967,42
152,204,422,8,64,5,9,9967,42
88,126,380,8,64,5,9,9967,42
245,176,402,8,64,5,9,9967,42
166,181,368,8,64,5,9,9967,42
266,255,437,8,64,5,9,9967,42
190,157,357,8,64,5,9,9967,42
76,85,365,8,64,5,9,9967,42
211,191,381,8,64,5,9,9967,42
298,198,446,16,64,5,9,9967,42
233,176,405,16,64,5,9,9967,42
251,181,534,16,64,5,9,9967,42
186,206,579,16,64,5,9,9967,42
179,258,468,16,64,5,9,9967,42
278,319,424,16,64,5,9,9967,42
336,209,494,16,64,5,9,9967,42
244,276,487,16,64,5,9,9967,42
180,190,521,16,64,5,9,9967,42
170,219,471,16,64,5,9,9967,42
328,311,671,32,64,5,9,9967,42
90,160,550,32,64,5,9,9967,42
291,212,755,32,64,5,9,9967,42
304,321,678,32,64,5,9,9967,42
413,479,657,32,64,5,9,9967,42
393,420,805,32,64,5,9,9967,42
325,279,643,32,64,5,9,9967,42
281,139,658,32,64,5,9,9967,42
237,351,973,32,64,5,9,9967,42
484,383,752,32,64,5,9,9967,42
362,547,1008,64,64,5,9,9967,42
298,484,862,64,64,5,9,9967,42
482,613,794,64,64,5,9,9967,42
353,256,734,64,64,5,9,9967,42
504,488,743,64,64,5,9,9967,42
257,299,940,64,64,5,9,9967,42
400,376,777,64,64,5,9,9967,42
488,733,963,64,64,5,9,9967,42
289,175,666,64,64,5,9,9967,42
139,167,771,64,64,5,9,9967,42
14,42,155,2,128,5,9,9967,42
23,45,165,2,128,5,9,9967,42
18,42,158,2,128,5,9,9967,42
18,46,164,2,128,5,9,9967,42
17,47,167,2,128,5,9,9967,42
18,44,158,2,128,5,9,9967,42
19,41,156,2,128,5,9,9967,42
18,41,149,2,128,5,9,9967,42
18,43,157,2,128,5,9,9967,42
15,42,161,2,128,5,9,9967,42
163,160,291,4,128,5,9,9967,42
90,127,265,4,128,5,9,9967,42
102,161,286,4,128,5,9,9967,42
102,142,273,4,128,5,9,9967,42
108,152,289,4,128,5,9,9967,42
130,144,290,4,128,5,9,9967,42
98,103,264,4,128,5,9,9967,42
117,142,280,4,128,5,9,9967,42
127,155,282,4,128,5,9,9967,42
59,105,289,4,128,5,9,9967,42
164,221,432,8,128,5,9,9967,42
139,162,367,8,128,5,9,9967,42
156,174,364,8,128,5,9,9967,42
125,133,347,8,128,5,9,9967,42
188,204,400,8,128,5,9,9967,42
164,184,377,8,128,5,9,9967,42
219,158,371,8,128,5,9,9967,42
120,164,368,8,128,5,9,9967,42
222,222,373,8,128,5,9,9967,42
196,214,410,8,128,5,9,9967,42
221,164,498,16,128,5,9,9967,42
126,132,488,16,128,5,9,9967,42
138,164,498,16,128,5,9,9967,42
280,200,453,16,128,5,9,9967,42
109,107,459,16,128,5,9,9967,42
255,252,543,16,128,5,9,9967,42
177,176,469,16,128,5,9,9967,42
192,247,567,16,128,5,9,9967,42
258,200,431,16,128,5,9,9967,42
57,117,443,16,128,5,9,9967,42
327,355,657,32,128,5,9,9967,42
152,147,572,32,128,5,9,9967,42
169,322,626,32,128,5,9,9967,42
411,377,748,32,128,5,9,9967,42
281,265,722,32,128,5,9,9967,42
313,376,566,32,128,5,9,9967,42
356,266,614,32,128,5,9,9967,42
282,328,764,32,128,5,9,9967,42
112,181,545,32,128,5,9,9967,42
103,314,613,32,128,5,9,9967,42
213,384,717,64,128,5,9,9967,42
339,610,774,64,128,5,9,9967,42
486,645,746,64,128,5,9,9967,42
316,374,955,64,128,5,9,9967,42
154,508,748,64,128,5,9,9967,42
209,185,762,64,128,5,9,9967,42
136,210,705,64,128,5,9,9967,42
278,344,748,64,128,5,9,9967,42
248,297,714,64,128,5,9,9967,42
263,352,714,64,128,5,9,9967,42
19,73,190,2,256,5,9,9967,42
15,70,186,2,256,5,9,9967,42
20,74,189,2,256,5,9,9967,42
20,73,192,2,256,5,9,9967,42
20,75,205,2,256,5,9,9967,42
20,74,190,2,256,5,9,9967,42
20,73,178,2,256,5,9,9967,42
20,68,173,2,256,5,9,9967,42
20,68,181,2,256,5,9,9967,42
19,68,190,2,256,5,9,9967,42
189,169,315,4,256,5,9,9967,42
83,158,278,4,256,5,9,9967,42
85,109,284,4,256,5,9,9967,42
133,172,295,4,256,5,9,9967,42
123,176,262,4,256,5,9,9967,42
94,128,288,4,256,5,9,9967,42
107,156,282,4,256,5,9,9967,42
87,146,292,4,256,5,9,9967,42
89,106,280,4,256,5,9,9967,42
86,133,276,4,256,5,9,9967,42
230,256,400,8,256,5,9,9967,42
252,243,383,8,256,5,9,9967,42
201,216,402,8,256,5,9,9967,42
177,250,442,8,256,5,9,9967,42
172,237,413,8,256,5,9,9967,42
156,250,407,8,256,5,9,9967,42
253,249,363,8,256,5,9,9967,42
176,206,363,8,256,5,9,9967,42
123,207,381,8,256,5,9,9967,42
158,228,427,8,256,5,9,9967,42
230,299,547,16,256,5,9,9967,42
150,184,438,16,256,5,9,9967,42
43,209,479,16,256,5,9,9967,42
436,344,482,16,256,5,9,9967,42
122,202,450,16,256,5,9,9967,42
69,103,425,16,256,5,9,9967,42
249,313,482,16,256,5,9,9967,42
125,148,476,16,256,5,9,9967,42
167,209,506,16,256,5,9,9967,42
163,203,481,16,256,5,9,9967,42
287,418,614,32,256,5,9,9967,42
184,198,564,32,256,5,9,9967,42
130,295,625,32,256,5,9,9967,42
342,398,635,32,256,5,9,9967,42
389,403,571,32,256,5,9,9967,42
156,382,667,32,256,5,9,9967,42
597,639,913,32,256,5,9,9967,42
336,279,650,32,256,5,9,9967,42
245,312,600,32,256,5,9,9967,42
396,326,671,32,256,5,9,9967,42
546,497,822,64,256,5,9,9967,42
450,458,908,64,256,5,9,9967,42
433,516,703,64,256,5,9,9967,42
336,437,789,64,256,5,9,9967,42
236,430,911,64,256,5,9,9967,42
355,347,716,64,256,5,9,9967,42
343,412,719,64,256,5,9,9967,42
112,310,685,64,256,5,9,9967,42
472,476,718,64,256,5,9,9967,42
261,390,668,64,256,5,9,9967,42
23,133,224,2,512,5,9,9967,42
23,133,225,2,512,5,9,9967,42
23,125,222,2,512,5,9,9967,42
23,129,222,2,512,5,9,9967,42
23,132,226,2,512,5,9,9967,42
23,132,225,2,512,5,9,9967,42
19,135,218,2,512,5,9,9967,42
44,133,222,2,512,5,9,9967,42
23,127,222,2,512,5,9,9967,42
23,126,221,2,512,5,9,9967,42
115,217,308,4,512,5,9,9967,42
133,243,316,4,512,5,9,9967,42
42,158,300,4,512,5,9,9967,42
100,208,306,4,512,5,9,9967,42
109,205,311,4,512,5,9,9967,42
137,262,352,4,512,5,9,9967,42
129,226,319,4,512,5,9,9967,42
85,206,297,4,512,5,9,9967,42
72,180,308,4,512,5,9,9967,42
103,215,314,4,512,5,9,9967,42
165,271,391,8,512,5,9,9967,42
184,364,434,8,512,5,9,9967,42
210,377,428,8,512,5,9,9967,42
209,307,464,8,512,5,9,9967,42
136,219,397,8,512,5,9,9967,42
200,302,459,8,512,5,9,9967,42
190,293,460,8,512,5,9,9967,42
204,276,399,8,512,5,9,9967,42
264,393,501,8,512,5,9,9967,42
170,275,416,8,512,5,9,9967,42
256,286,434,16,512,5,9,9967,42
114,281,467,16,512,5,9,9967,42
365,436,466,16,512,5,9,9967,42
159,298,417,16,512,5,9,9967,42
132,265,447,16,512,5,9,9967,42
216,301,416,16,512,5,9,9967,42
215,478,522,16,512,5,9,9967,42
334,264,502,16,512,5,9,9967,42
159,266,583,16,512,5,9,9967,42
118,228,495,16,512,5,9,9967,42
324,585,756,32,512,5,9,9967,42
340,359,721,32,512,5,9,9967,42
139,374,555,32,512,5,9,9967,42
213,782,651,32,512,5,9,9967,42
317,608,887,32,512,5,9,9967,42
381,498,506,32,512,5,9,9967,42
284,552,659,32,512,5,9,9967,42
275,359,596,32,512,5,9,9967,42
322,485,598,32,512,5,9,9967,42
448,740,793,32,512,5,9,9967,42
207,371,765,64,512,5,9,9967,42
648,483,753,64,512,5,9,9967,42
338,615,791,64,512,5,9,9967,42
325,550,913,64,512,5,9,9967,42
276,365,761,64,512,5,9,9967,42
319,428,912,64,512,5,9,9967,42
500,438,663,64,512,5,9,9967,42
304,245,711,64,512,5,9,9967,42
559,614,817,64,512,5,9,9967,42
438,371,727,64,512,5,9,9967,42
33,236,312,2,1024,5,9,9967,42
34,233,301,2,1024,5,9,9967,42
35,231,308,2,1024,5,9,9967,42
33,235,312,2,1024,5,9,9967,42
33,239,311,2,1024,5,9,9967,42
33,237,307,2,1024,5,9,9967,42
34,237,302,2,1024,5,9,9967,42
33,248,289,2,1024,5,9,9967,42
33,230,308,2,1024,5,9,9967,42
34,236,309,2,1024,5,9,9967,42
128,317,363,4,1024,5,9,9967,42
121,320,327,4,1024,5,9,9967,42
90,286,346,4,1024,5,9,9967,42
141,335,384,4,1024,5,9,9967,42
119,316,352,4,1024,5,9,9967,42
141,371,346,4,1024,5,9,9967,42
145,336,348,4,1024,5,9,9967,42
141,319,337,4,1024,5,9,9967,42
137,356,353,4,1024,5,9,9967,42
226,332,330,4,1024,5,9,9967,42
140,330,392,8,1024,5,9,9967,42
122,312,490,8,1024,5,9,9967,42
145,347,429,8,1024,5,9,9967,42
212,395,447,8,1024,5,9,9967,42
166,398,411,8,1024,5,9,9967,42
216,376,417,8,1024,5,9,9967,42
117,340,470,8,1024,5,9,9967,42
162,379,405,8,1024,5,9,9967,42
66,268,486,8,1024,5,9,9967,42
192,417,426,8,1024,5,9,9967,42
159,592,496,16,1024,5,9,9967,42
494,762,555,16,1024,5,9,9967,42
424,715,520,16,1024,5,9,9967,42
318,419,555,16,1024,5,9,9967,42
308,385,437,16,1024,5,9,9967,42
292,417,481,16,1024,5,9,9967,42
221,426,435,16,1024,5,9,9967,42
280,479,494,16,1024,5,9,9967,42
180,342,464,16,1024,5,9,9967,42
159,575,480,16,1024,5,9,9967,42
129,863,673,32,1024,5,9,9967,42
248,659,673,32,1024,5,9,9967,42
375,629,639,32,1024,5,9,9967,42
248,790,685,32,1024,5,9,9967,42
234,792,625,32,1024,5,9,9967,42
236,882,823,32,1024,5,9,9967,42
431,1083,749,32,1024,5,9,9967,42
421,600,729,32,1024,5,9,9967,42
229,643,769,32,1024,5,9,9967,42
278,653,590,32,1024,5,9,9967,42
209,429,699,64,1024,5,9,9967,42
643,882,820,64,1024,5,9,9967,42
269,794,624,64,1024,5,9,9967,42
875,837,2671,64,1024,5,9,9967,42
611,659,753,64,1024,5,9,9967,42
228,663,814,64,1024,5,9,9967,42
512,754,775,64,1024,5,9,9967,42
430,952,943,64,1024,5,9,9967,42
439,461,858,64,1024,5,9,9967,42
436,834,888,64,1024,5,9,9967,42
52,442,460,2,2048,5,9,9967,42
49,445,455,2,2048,5,9,9967,42
50,446,482,2,2048,5,9,9967,42
51,455,462,2,2048,5,9,9967,42
50,445,454,2,2048,5,9,9967,42
51,455,471,2,2048,5,9,9967,42
50,460,454,2,2048,5,9,9967,42
60,462,441,2,2048,5,9,9967,42
49,466,461,2,2048,5,9,9967,42
51,443,465,2,2048,5,9,9967,42
146,553,433,4,2048,5,9,9967,42
81,473,413,4,2048,5,9,9967,42
120,512,437,4,2048,5,9,9967,42
111,474,411,4,2048,5,9,9967,42
129,523,399,4,2048,5,9,9967,42
163,577,421,4,2048,5,9,9967,42
130,551,428,4,2048,5,9,9967,42
112,512,407,4,2048,5,9,9967,42
123,516,429,4,2048,5,9,9967,42
121,525,428,4,2048,5,9,9967,42
201,589,446,8,2048,5,9,9967,42
233,591,449,8,2048,5,9,9967,42
272,622,502,8,2048,5,9,9967,42
253,599,456,8,2048,5,9,9967,42
246,625,472,8,2048,5,9,9967,42
165,583,487,8,2048,5,9,9967,42
268,586,453,8,2048,5,9,9967,42
264,566,459,8,2048,5,9,9967,42
174,565,447,8,2048,5,9,9967,42
269,643,513,8,2048,5,9,9967,42
249,610,498,16,2048,5,9,9967,42
192,709,488,16,2048,5,9,9967,42
108,554,470,16,2048,5,9,9967,42
436,1198,550,16,2048,5,9,9967,42
325,1133,545,16,2048,5,9,9967,42
144,956,565,16,2048,5,9,9967,42
125,568,482,16,2048,5,9,9967,42
110,526,479,16,2048,5,9,9967,42
189,570,456,16,2048,5,9,9967,42
358,1081,521,16,2048,5,9,9967,42
455,1693,807,32,2048,5,9,9967,42
305,1089,775,32,2048,5,9,9967,42
380,1787,825,32,2048,5,9,9967,42
678,1239,533,32,2048,5,9,9967,42
318,1019,559,32,2048,5,9,9967,42
241,1020,619,32,2048,5,9,9967,42
136,1492,766,32,2048,5,9,9967,42
350,1081,600,32,2048,5,9,9967,42
353,1006,644,32,2048,5,9,9967,42
211,1459,696,32,2048,5,9,9967,42
331,1139,891,64,2048,5,9,9967,42
391,1086,720,64,2048,5,9,9967,42
508,1674,834,64,2048,5,9,9967,42
563,1979,989,64,2048,5,9,9967,42
486,1202,741,64,2048,5,9,9967,42
436,1201,786,64,2048,5,9,9967,42
535,1107,2110,64,2048,5,9,9967,42
300,1088,770,64,2048,5,9,9967,42
508,1313,876,64,2048,5,9,9967,42
280,1124,841,64,2048,5,9,9967,42
82,885,785,2,4096,5,9,9967,42
83,871,771,2,4096,5,9,9967,42
86,878,780,2,4096,5,9,9967,42
82,891,780,2,4096,5,9,9967,42
81,870,781,2,4096,5,9,9967,42
85,869,760,2,4096,5,9,9967,42
82,870,773,2,4096,5,9,9967,42
81,868,779,2,4096,5,9,9967,42
85,871,779,2,4096,5,9,9967,42
94,874,803,2,4096,5,9,9967,42
131,916,584,4,4096,5,9,9967,42
183,1001,576,4,4096,5,9,9967,42
162,942,575,4,4096,5,9,9967,42
171,938,583,4,4096,5,9,9967,42
178,958,598,4,4096,5,9,9967,42
192,985,585,4,4096,5,9,9967,42
124,906,586,4,4096,5,9,9967,42
137,921,590,4,4096,5,9,9967,42
149,939,582,4,4096,5,9,9967,42
114,885,584,4,4096,5,9,9967,42
312,1147,577,8,4096,5,9,9967,42
177,994,545,8,4096,5,9,9967,42
255,1070,565,8,4096,5,9,9967,42
301,1013,522,8,4096,5,9,9967,42
194,1020,533,8,4096,5,9,9967,42
201,1024,540,8,4096,5,9,9967,42
241,989,550,8,4096,5,9,9967,42
177,1053,505,8,4096,5,9,9967,42
238,1021,524,8,4096,5,9,9967,42
275,951,516,8,4096,5,9,9967,42
1640,1183,627,16,4096,5,9,9967,42
157,949,541,16,4096,5,9,9967,42
475,1137,546,16,4096,5,9,9967,42
212,1030,504,16,4096,5,9,9967,42
291,1874,612,16,4096,5,9,9967,42
320,1032,497,16,4096,5,9,9967,42
256,926,515,16,4096,5,9,9967,42
226,1050,513,16,4096,5,9,9967,42
237,1063,562,16,4096,5,9,9967,42
290,1022,489,16,4096,5,9,9967,42
272,1858,605,32,4096,5,9,9967,42
657,1968,678,32,4096,5,9,9967,42
300,1935,632,32,4096,5,9,9967,42
343,2016,668,32,4096,5,9,9967,42
400,2808,721,32,4096,5,9,9967,42
323,1972,650,32,4096,5,9,9967,42
258,1980,569,32,4096,5,9,9967,42
460,1210,598,32,4096,5,9,9967,42
440,2078,651,32,4096,5,9,9967,42
346,1936,651,32,4096,5,9,9967,42
554,2030,742,64,4096,5,9,9967,42
211,1820,726,64,4096,5,9,9967,42
364,1962,720,64,4096,5,9,9967,42
410,2704,955,64,4096,5,9,9967,42
257,1994,686,64,4096,5,9,9967,42
419,1984,810,64,4096,5,9,9967,42
391,2035,759,64,4096,5,9,9967,42
539,2016,716,64,4096,5,9,9967,42
378,2085,720,64,4096,5,9,9967,42
746,3895,1151,64,4096,5,9,9967,42
146,1728,1397,2,8192,5,9,9967,42
156,1750,1441,2,8192,5,9,9967,42
147,1750,1406,2,8192,5,9,9967,42
150,1756,1394,2,8192,5,9,9967,42
149,1722,1384,2,8192,5,9,9967,42
144,1723,1401,2,8192,5,9,9967,42
147,1736,1409,2,8192,5,9,9967,42
147,1738,1399,2,8192,5,9,9967,42
144,1748,1390,2,8192,5,9,9967,42
149,1748,1391,2,8192,5,9,9967,42
243,1869,942,4,8192,5,9,9967,42
234,1826,882,4,8192,5,9,9967,42
232,1803,890,4,8192,5,9,9967,42
192,1792,911,4,8192,5,9,9967,42
211,1811,904,4,8192,5,9,9967,42
261,1830,893,4,8192,5,9,9967,42
269,1851,926,4,8192,5,9,9967,42
187,1783,892,4,8192,5,9,9967,42
217,1801,896,4,8192,5,9,9967,42
257,1854,906,4,8192,5,9,9967,42
334,1967,712,8,8192,5,9,9967,42
306,1918,749,8,8192,5,9,9967,42
309,1889,701,8,8192,5,9,9967,42
185,1768,684,8,8192,5,9,9967,42
309,1966,693,8,8192,5,9,9967,42
343,1989,746,8,8192,5,9,9967,42
288,1876,674,8,8192,5,9,9967,42
269,1842,702,8,8192,5,9,9967,42
357,1957,690,8,8192,5,9,9967,42
341,1890,684,8,8192,5,9,9967,42
282,1890,572,16,8192,5,9,9967,42
494,3815,674,16,8192,5,9,9967,42
457,3782,639,16,8192,5,9,9967,42
365,1932,570,16,8192,5,9,9967,42
421,3138,569,16,8192,5,9,9967,42
732,1909,605,16,8192,5,9,9967,42
372,1904,646,16,8192,5,9,9967,42
544,3616,593,16,8192,5,9,9967,42
421,1868,618,16,8192,5,9,9967,42
272,1866,588,16,8192,5,9,9967,42
529,3715,735,32,8192,5,9,9967,42
683,4342,709,32,8192,5,9,9967,42
524,5315,703,32,8192,5,9,9967,42
510,1820,595,32,8192,5,9,9967,42
709,5469,832,32,8192,5,9,9967,42
428,5015,847,32,8192,5,9,9967,42
447,3604,785,32,8192,5,9,9967,42
490,5559,628,32,8192,5,9,9967,42
582,3870,687,32,8192,5,9,9967,42
509,3699,716,32,8192,5,9,9967,42
355,2051,587,64,8192,5,9,9967,42
233,3642,764,64,8192,5,9,9967,42
744,3930,781,64,8192,5,9,9967,42
591,3711,733,64,8192,5,9,9967,42
737,3533,773,64,8192,5,9,9967,42
590,1955,743,64,8192,5,9,9967,42
516,1900,751,64,8192,5,9,9967,42
631,3863,809,64,8192,5,9,9967,42
820,3689,738,64,8192,5,9,9967,42
546,3865,948,64,8192,5,9,9967,42
282,3453,2655,2,16384,5,9,9967,42
279,3437,2675,2,16384,5,9,9967,42
278,3461,2688,2,16384,5,9,9967,42
317,3445,2664,2,16384,5,9,9967,42
282,3455,2675,2,16384,5,9,9967,42
278,3443,2667,2,16384,5,9,9967,42
274,3451,2654,2,16384,5,9,9967,42
273,3441,2651,2,16384,5,9,9967,42
294,3446,2666,2,16384,5,9,9967,42
291,3454,2681,2,16384,5,9,9967,42
374,3511,1541,4,16384,5,9,9967,42
372,3524,1531,4,16384,5,9,9967,42
343,3487,1520,4,16384,5,9,9967,42
336,3487,1534,4,16384,5,9,9967,42
377,3549,1521,4,16384,5,9,9967,42
360,3573,1552,4,16384,5,9,9967,42
398,3525,1534,4,16384,5,9,9967,42
421,3544,1524,4,16384,5,9,9967,42
405,3550,1527,4,16384,5,9,9967,42
373,3525,1503,4,16384,5,9,9967,42
404,3552,1027,8,16384,5,9,9967,42
542,3671,1009,8,16384,5,9,9967,42
416,3569,1019,8,16384,5,9,9967,42
468,3598,1027,8,16384,5,9,9967,42
492,3634,1020,8,16384,5,9,9967,42
439,3612,997,8,16384,5,9,9967,42
352,3484,1006,8,16384,5,9,9967,42
467,3564,1037,8,16384,5,9,9967,42
519,3646,1059,8,16384,5,9,9967,42
429,3610,1010,8,16384,5,9,9967,42
606,5638,801,16,16384,5,9,9967,42
501,3699,741,16,16384,5,9,9967,42
698,5267,782,16,16384,5,9,9967,42
497,3615,709,16,16384,5,9,9967,42
795,-983420,795,16,16384,5,9,9967,42
505,3609,727,16,16384,5,9,9967,42
665,7084,832,16,16384,5,9,9967,42
355,3558,774,16,16384,5,9,9967,42
452,3547,745,16,16384,5,9,9967,42
718,4660,717,16,16384,5,9,9967,42
769,6555,730,32,16384,5,9,9967,42
630,7908,969,32,16384,5,9,9967,42
675,7085,728,32,16384,5,9,9967,42
879,7097,730,32,16384,5,9,9967,42
583,5503,750,32,16384,5,9,9967,42
641,7402,806,32,16384,5,9,9967,42
799,7117,780,32,16384,5,9,9967,42
795,7113,860,32,16384,5,9,9967,42
576,7223,684,32,16384,5,9,9967,42
620,6952,789,32,16384,5,9,9967,42
734,7091,939,64,16384,5,9,9967,42
810,7099,955,64,16384,5,9,9967,42
915,7126,834,64,16384,5,9,9967,42
1104,7155,784,64,16384,5,9,9967,42
1212,7224,881,64,16384,5,9,9967,42
352,5583,834,64,16384,5,9,9967,42
666,7147,786,64,16384,5,9,9967,42
719,7087,844,64,16384,5,9,9967,42
813,4751,781,64,16384,5,9,9967,42
682,7225,789,64,16384,5,9,9967,42
551,6866,5168,2,32768,5,9,9967,42
542,6876,5181,2,32768,5,9,9967,42
541,6870,5168,2,32768,5,9,9967,42
538,6883,5167,2,32768,5,9,9967,42
536,6891,5175,2,32768,5,9,9967,42
533,6863,5163,2,32768,5,9,9967,42
548,6880,5177,2,32768,5,9,9967,42
556,6867,5184,2,32768,5,9,9967,42
539,6871,5160,2,32768,5,9,9967,42
574,6857,5175,2,32768,5,9,9967,42
683,6962,2808,4,32768,5,9,9967,42
624,6981,2768,4,32768,5,9,9967,42
617,6934,2781,4,32768,5,9,9967,42
618,6944,2789,4,32768,5,9,9967,42
645,6957,2822,4,32768,5,9,9967,42
642,6958,2765,4,32768,5,9,9967,42
657,6965,2788,4,32768,5,9,9967,42
647,6959,2807,4,32768,5,9,9967,42
618,6930,2775,4,32768,5,9,9967,42
615,6912,2758,4,32768,5,9,9967,42
734,7030,1640,8,32768,5,9,9967,42
675,7024,1651,8,32768,5,9,9967,42
742,7034,1634,8,32768,5,9,9967,42
715,7050,1690,8,32768,5,9,9967,42
709,7036,1677,8,32768,5,9,9967,42
748,7088,1651,8,32768,5,9,9967,42
767,7083,1664,8,32768,5,9,9967,42
808,7111,1669,8,32768,5,9,9967,42
720,7017,1629,8,32768,5,9,9967,42
705,7035,1652,8,32768,5,9,9967,42
661,6973,1077,16,32768,5,9,9967,42
637,6997,1074,16,32768,5,9,9967,42
1176,9096,1060,16,32768,5,9,9967,42
701,7062,1071,16,32768,5,9,9967,42
685,7016,1060,16,32768,5,9,9967,42
677,7038,1115,16,32768,5,9,9967,42
744,7050,1095,16,32768,5,9,9967,42
718,7104,1066,16,32768,5,9,9967,42
663,6956,1065,16,32768,5,9,9967,42
682,7045,1083,16,32768,5,9,9967,42
1809,13753,886,32,32768,5,9,9967,42
1755,13883,857,32,32768,5,9,9967,42
