167,290,467,8,64,5,9,9967,42
151,194,357,8,64,5,9,9967,42
184,184,395,8,64,5,9,9967,42
150,208,410,8,64,5,9,9967,42
259,147,380,8,64,5,9,9967,42
139,167,438,16,64,5,9,9967,42
147,132,410,16,64,5,9,9967,42
243,318,444,16,64,5,9,9967,42
166,119,421,16,64,5,9,9967,42
242,240,463,16,64,5,9,9967,42
163,109,630,32,64,5,9,9967,42
274,304,595,32,64,5,9,9967,42
211,182,593,32,64,5,9,9967,42
207,258,692,32,64,5,9,9967,42
211,410,566,32,64,5,9,9967,42
393,419,818,64,64,5,9,9967,42
163,191,689,64,64,5,9,9967,42
301,315,932,64,64,5,9,9967,42
350,332,833,64,64,5,9,9967,42
498,469,853,64,64,5,9,9967,42
18,43,155,2,128,5,9,9967,42
14,42,163,2,128,5,9,9967,42
17,48,168,2,128,5,9,9967,42
29,44,163,2,128,5,9,9967,42
14,42,162,2,128,5,9,9967,42
80,82,257,4,128,5,9,9967,42
130,186,352,4,128,5,9,9967,42
116,148,293,4,128,5,9,9967,42
156,172,273,4,128,5,9,9967,42
93,117,282,4,128,5,9,9967,42
213,191,419,8,128,5,9,9967,42
174,178,388,8,128,5,9,9967,42
185,221,408,8,128,5,9,9967,42
179,160,372,8,128,5,9,9967,42
204,204,384,8,128,5,9,9967,42
214,320,447,16,128,5,9,9967,42
274,351,508,16,128,5,9,9967,42
325,302,446,16,128,5,9,9967,42
210,248,479,16,128,5,9,9967,42
185,208,489,16,128,5,9,9967,42
371,504,753,32,128,5,9,9967,42
506,384,681,32,128,5,9,9967,42
429,449,759,32,128,5,9,9967,42
197,250,605,32,128,5,9,9967,42
192,271,527,32,128,5,9,9967,42
431,492,785,64,128,5,9,9967,42
413,404,911,64,128,5,9,9967,42
497,470,759,64,128,5,9,9967,42
260,284,719,64,128,5,9,9967,42
203,263,711,64,128,5,9,9967,42
20,68,189,2,256,5,9,9967,42
19,74,190,2,256,5,9,9967,42
19,72,185,2,256,5,9,9967,42
20,70,183,2,256,5,9,9967,42
20,68,178,2,256,5,9,9967,42
142,184,262,4,256,5,9,9967,42
97,158,275,4,256,5,9,9967,42
136,174,283,4,256,5,9,9967,42
168,173,312,4,256,5,9,9967,42
87,117,290,4,256,5,9,9967,42
230,185,355,8,256,5,9,9967,42
139,248,422,8,256,5,9,9967,42
103,110,378,8,256,5,9,9967,42
207,182,410,8,256,5,9,9967,42
218,280,471,8,256,5,9,9967,42
193,207,430,16,256,5,9,9967,42
265,217,434,16,256,5,9,9967,42
113,307,467,16,256,5,9,9967,42
91,175,403,16,256,5,9,9967,42
414,335,517,16,256,5,9,9967,42
245,474,721,32,256,5,9,9967,42
365,390,572,32,256,5,9,9967,42
198,331,799,32,256,5,9,9967,42
380,395,672,32,256,5,9,9967,42
207,219,778,32,256,5,9,9967,42
427,388,906,64,256,5,9,9967,42
269,433,752,64,256,5,9,9967,42
347,322,819,64,256,5,9,9967,42
161,263,681,64,256,5,9,9967,42
213,352,807,64,256,5,9,9967,42
23,132,223,2,512,5,9,9967,42
23,132,222,2,512,5,9,9967,42
23,130,224,2,512,5,9,9967,42
25,140,250,2,512,5,9,9967,42
23,132,229,2,512,5,9,9967,42
140,221,291,4,512,5,9,9967,42
132,224,337,4,512,5,9,9967,42
131,229,303,4,512,5,9,9967,42
171,225,319,4,512,5,9,9967,42
149,228,312,4,512,5,9,9967,42
275,387,435,8,512,5,9,9967,42
211,298,392,8,512,5,9,9967,42
243,369,444,8,512,5,9,9967,42
221,314,411,8,512,5,9,9967,42
180,305,367,8,512,5,9,9967,42
395,387,407,16,512,5,9,9967,42
247,317,466,16,512,5,9,9967,42
86,310,503,16,512,5,9,9967,42
224,268,433,16,512,5,9,9967,42
298,501,530,16,512,5,9,9967,42
187,208,665,32,512,5,9,9967,42
312,505,657,32,512,5,9,9967,42
258,509,644,32,512,5,9,9967,42
236,450,537,32,512,5,9,9967,42
281,510,582,32,512,5,9,9967,42
374,523,777,64,512,5,9,9967,42
253,450,710,64,512,5,9,9967,42
175,406,727,64,512,5,9,9967,42
357,450,889,64,512,5,9,9967,42
229,428,807,64,512,5,9,9967,42
34,260,311,2,1024,5,9,9967,42
34,231,295,2,1024,5,9,9967,42
38,231,301,2,1024,5,9,9967,42
34,234,301,2,1024,5,9,9967,42
35,229,304,2,1024,5,9,9967,42
140,336,366,4,1024,5,9,9967,42
117,317,364,4,1024,5,9,9967,42
114,330,351,4,1024,5,9,9967,42
141,371,354,4,1024,5,9,9967,42
130,325,417,4,1024,5,9,9967,42
219,447,401,8,1024,5,9,9967,42
226,383,426,8,1024,5,9,9967,42
230,437,399,8,1024,5,9,9967,42
138,399,422,8,1024,5,9,9967,42
252,385,457,8,1024,5,9,9967,42
323,364,425,16,1024,5,9,9967,42
295,611,505,16,1024,5,9,9967,42
250,389,451,16,1024,5,9,9967,42
193,434,496,16,1024,5,9,9967,42
137,547,447,16,1024,5,9,9967,42
281,672,716,32,1024,5,9,9967,42
482,1193,793,32,1024,5,9,9967,42
337,632,652,32,1024,5,9,9967,42
199,973,743,32,1024,5,9,9967,42
142,767,1034,32,1024,5,9,9967,42
438,340,677,64,1024,5,9,9967,42
304,717,731,64,1024,5,9,9967,42
345,917,698,64,1024,5,9,9967,42
745,757,875,64,1024,5,9,9967,42
422,780,897,64,1024,5,9,9967,42
52,444,478,2,2048,5,9,9967,42
51,443,463,2,2048,5,9,9967,42
51,454,459,2,2048,5,9,9967,42
51,443,458,2,2048,5,9,9967,42
51,461,458,2,2048,5,9,9967,42
83,483,407,4,2048,5,9,9967,42
134,522,418,4,2048,5,9,9967,42
119,504,441,4,2048,5,9,9967,42
133,560,429,4,2048,5,9,9967,42
139,528,436,4,2048,5,9,9967,42
190,563,452,8,2048,5,9,9967,42
177,594,427,8,2048,5,9,9967,42
223,668,540,8,2048,5,9,9967,42
144,509,454,8,2048,5,9,9967,42
224,583,507,8,2048,5,9,9967,42
151,565,445,16,2048,5,9,9967,42
403,1013,516,16,2048,5,9,9967,42
92,585,475,16,2048,5,9,9967,42
368,1132,598,16,2048,5,9,9967,42
351,966,469,16,2048,5,9,9967,42
275,984,647,32,2048,5,9,9967,42
468,1563,771,32,2048,5,9,9967,42
267,1019,578,32,2048,5,9,9967,42
331,762,648,32,2048,5,9,9967,42
189,1014,750,32,2048,5,9,9967,42
472,1181,841,64,2048,5,9,9967,42
486,1018,769,64,2048,5,9,9967,42
303,1487,775,64,2048,5,9,9967,42
370,970,748,64,2048,5,9,9967,42
522,1256,3180,64,2048,5,9,9967,42
83,869,772,2,4096,5,9,9967,42
93,874,775,2,4096,5,9,9967,42
92,876,777,2,4096,5,9,9967,42
82,869,758,2,4096,5,9,9967,42
82,871,780,2,4096,5,9,9967,42
189,979,573,4,4096,5,9,9967,42
173,920,591,4,4096,5,9,9967,42
189,974,624,4,4096,5,9,9967,42
142,922,573,4,4096,5,9,9967,42
181,950,587,4,4096,5,9,9967,42
300,1055,566,8,4096,5,9,9967,42
255,1062,554,8,4096,5,9,9967,42
204,1037,518,8,4096,5,9,9967,42
181,1019,555,8,4096,5,9,9967,42
230,1034,551,8,4096,5,9,9967,42
360,1109,529,16,4096,5,9,9967,42
285,1820,592,16,4096,5,9,9967,42
473,1053,506,16,4096,5,9,9967,42
301,1874,578,16,4096,5,9,9967,42
287,1077,541,16,4096,5,9,9967,42
407,2830,606,32,4096,5,9,9967,42
481,2855,796,32,4096,5,9,9967,42
297,1900,650,32,4096,5,9,9967,42
365,2100,682,32,4096,5,9,9967,42
698,2961,887,32,4096,5,9,9967,42
216,1080,700,64,4096,5,9,9967,42
577,2841,998,64,4096,5,9,9967,42
466,2016,1010,64,4096,5,9,9967,42
587,2163,648,64,4096,5,9,9967,42
401,1987,973,64,4096,5,9,9967,42
146,1734,1401,2,8192,5,9,9967,42
149,1752,1397,2,8192,5,9,9967,42
149,1752,1418,2,8192,5,9,9967,42
167,1738,1413,2,8192,5,9,9967,42
158,1738,1432,2,8192,5,9,9967,42
269,1816,891,4,8192,5,9,9967,42
216,1815,909,4,8192,5,9,9967,42
221,1810,878,4,8192,5,9,9967,42
166,1751,896,4,8192,5,9,9967,42
187,1752,890,4,8192,5,9,9967,42
322,1898,686,8,8192,5,9,9967,42
296,1968,713,8,8192,5,9,9967,42
289,1901,676,8,8192,5,9,9967,42
312,1889,693,8,8192,5,9,9967,42
391,1831,700,8,8192,5,9,9967,42
462,2082,714,16,8192,5,9,9967,42
275,1925,608,16,8192,5,9,9967,42
639,3654,754,16,8192,5,9,9967,42
405,3592,597,16,8192,5,9,9967,42
286,1867,601,16,8192,5,9,9967,42
527,5392,721,32,8192,5,9,9967,42
650,3688,705,32,8192,5,9,9967,42
575,5262,674,32,8192,5,9,9967,42
825,5486,742,32,8192,5,9,9967,42
475,3679,711,32,8192,5,9,9967,42
355,4533,793,64,8192,5,9,9967,42
570,3601,760,64,8192,5,9,9967,42
638,3678,562,64,8192,5,9,9967,42
406,3561,781,64,8192,5,9,9967,42
581,5500,814,64,8192,5,9,9967,42
276,3442,2648,2,16384,5,9,9967,42
281,3456,2651,2,16384,5,9,9967,42
284,3443,2662,2,16384,5,9,9967,42
279,3451,2659,2,16384,5,9,9967,42
275,3445,2658,2,16384,5,9,9967,42
384,3546,1551,4,16384,5,9,9967,42
341,3508,1516,4,16384,5,9,9967,42
357,3500,1517,4,16384,5,9,9967,42
374,3543,1515,4,16384,5,9,9967,42
390,3546,1535,4,16384,5,9,9967,42
433,3559,972,8,16384,5,9,9967,42
431,3595,991,8,16384,5,9,9967,42
400,3619,1020,8,16384,5,9,9967,42
542,3700,1050,8,16384,5,9,9967,42
463,3576,1005,8,16384,5,9,9967,42
486,3655,775,16,16384,5,9,9967,42
664,5906,776,16,16384,5,9,9967,42
371,3628,806,16,16384,5,9,9967,42
514,5601,778,16,16384,5,9,9967,42
347,3501,793,16,16384,5,9,9967,42
756,6408,766,32,16384,5,9,9967,42
661,10559,821,32,16384,5,9,9967,42
605,6049,770,32,16384,5,9,9967,42
721,6978,780,32,16384,5,9,9967,42
1999,7781,831,32,16384,5,9,9967,42
828,7117,778,64,16384,5,9,9967,42
1710,5045,1530,64,16384,5,9,9967,42
661,7053,777,64,16384,5,9,9967,42
803,5258,852,64,16384,5,9,9967,42
898,7111,831,64,16384,5,9,9967,42
538,6857,5164,2,32768,5,9,9967,42
541,6846,5165,2,32768,5,9,9967,42
539,6855,5152,2,32768,5,9,9967,42
537,6855,5177,2,32768,5,9,9967,42
537,6853,5171,2,32768,5,9,9967,42
646,6987,2769,4,32768,5,9,9967,42
643,6989,2749,4,32768,5,9,9967,42
646,6948,2759,4,32768,5,9,9967,42
651,7019,2822,4,32768,5,9,9967,42
626,6955,2760,4,32768,5,9,9967,42
722,7042,1623,8,32768,5,9,9967,42
652,6992,1667,8,32768,5,9,9967,42
759,7012,1666,8,32768,5,9,9967,42
661,7001,1636,8,32768,5,9,9967,42
732,7077,1681,8,32768,5,9,9967,42
588,7014,1048,16,32768,5,9,9967,42
733,7037,1194,16,32768,5,9,9967,42
757,7097,1119,16,32768,5,9,9967,42
854,7109,1079,16,32768,5,9,9967,42
782,7000,1060,16,32768,5,9,9967,42
1146,9768,869,32,32768,5,9,9967,42
1597,12695,891,32,32768,5,9,9967,42
1812,16202,1145,32,32768,5,9,9967,42
1269,13875,894,32,32768,5,9,9967,42
1240,8142,911,32,32768,5,9,9967,42
1752,13967,881,64,32768,5,9,9967,42
1192,13803,1023,64,32768,5,9,9967,42
1375,13927,917,64,32768,5,9,9967,42
1401,13997,913,64,32768,5,9,9967,42
2171,14124,915,64,32768,5,9,9967,42
1053,13691,10204,2,65536,5,9,9967,42
1054,13726,10190,2,65536,5,9,9967,42
1062,13725,10195,2,65536,5,9,9967,42
1069,13725,10195,2,65536,5,9,9967,42
1056,13707,10200,2,65536,5,9,9967,42
1164,13811,5288,4,65536,5,9,9967,42
1194,13788,5253,4,65536,5,9,9967,42
1169,13827,5281,4,65536,5,9,9967,42
1084,13758,5305,4,65536,5,9,9967,42
1152,13792,5287,4,65536,5,9,9967,42
1289,13893,2884,8,65536,5,9,9967,42
1200,13811,2874,8,65536,5,9,9967,42
1262,13877,2922,8,65536,5,9,9967,42
1241,13935,2907,8,65536,5,9,9967,42
1164,13830,2912,8,65536,5,9,9967,42
1323,14047,1718,16,65536,5,9,9967,42
1238,13893,1723,16,65536,5,9,9967,42
2314,15231,1715,16,65536,5,9,9967,42
1190,13910,1767,16,65536,5,9,9967,42
1214,13876,1769,16,65536,5,9,9967,42
3654,21477,1251,32,65536,5,9,9967,42
2386,23655,1194,32,65536,5,9,9967,42
3007,25626,1177,32,65536,5,9,9967,42
2423,17705,1198,32,65536,5,9,9967,42
2278,14638,1194,32,65536,5,9,9967,42
2967,25733,1037,64,65536,5,9,9967,42
2403,15997,1038,64,65536,5,9,9967,42
2290,25825,1068,64,65536,5,9,9967,42
2423,14707,1062,64,65536,5,9,9967,42
2531,21858,1006,64,65536,5,9,9967,42
2138,27341,20241,2,131072,5,9,9967,42
2088,27347,20260,2,131072,5,9,9967,42
2089,27384,20262,2,131072,5,9,9967,42
2104,27374,20224,2,131072,5,9,9967,42
2129,27368,20212,2,131072,5,9,9967,42
2202,27467,10311,4,131072,5,9,9967,42
2115,27398,10304,4,131072,5,9,9967,42
2166,-962575,10313,4,131072,5,9,9967,42
2205,27468,10317,4,131072,5,9,9967,42
2201,27543,10331,4,131072,5,9,9967,42
2290,27595,5372,8,131072,5,9,9967,42
2196,27510,5393,8,131072,5,9,9967,42
2282,-962470,5379,8,131072,5,9,9967,42
2302,27530,5405,8,131072,5,9,9967,42
2215,27487,5393,8,131072,5,9,9967,42
2175,27554,3004,16,131072,5,9,9967,42
2264,28228,2990,16,131072,5,9,9967,42
2284,27593,2966,16,131072,5,9,9967,42
2214,27519,2938,16,131072,5,9,9967,42
2259,27675,2954,16,131072,5,9,9967,42
6574,32259,1801,32,131072,5,9,9967,42
4407,35234,1809,32,131072,5,9,9967,42
5384,32975,1872,32,131072,5,9,9967,42
6220,27724,1942,32,131072,5,9,9967,42
3553,36911,2455,32,131072,5,9,9967,42
4475,31722,1367,64,131072,5,9,9967,42
4492,41531,1400,64,131072,5,9,9967,42
4417,44524,1375,64,131072,5,9,9967,42
2201,31624,1329,64,131072,5,9,9967,42
4762,40254,1393,64,131072,5,9,9967,42
4165,54707,40288,2,262144,5,9,9967,42
4172,54802,40314,2,262144,5,9,9967,42
4179,54650,40209,2,262144,5,9,9967,42
4183,54710,40306,2,262144,5,9,9967,42
4173,54666,40309,2,262144,5,9,9967,42
4226,54865,20319,4,262144,5,9,9967,42
4271,54738,20341,4,262144,5,9,9967,42
4255,55067,20394,4,262144,5,9,9967,42
4254,54849,20351,4,262144,5,9,9967,42
4212,54707,20364,4,262144,5,9,9967,42
4406,-935016,10419,8,262144,5,9,9967,42
4461,54942,10429,8,262144,5,9,9967,42
4279,54789,10404,8,262144,5,9,9967,42
4356,54905,10440,8,262144,5,9,9967,42
4395,54908,10444,8,262144,5,9,9967,42
4385,54965,5478,16,262144,5,9,9967,42
4525,55045,5462,16,262144,5,9,9967,42
7952,55098,5463,16,262144,5,9,9967,42
4409,54992,5477,16,262144,5,9,9967,42
4439,54840,5466,16,262144,5,9,9967,42
8577,56293,3088,32,262144,5,9,9967,42
8622,61793,3052,32,262144,5,9,9967,42
5118,55038,3056,32,262144,5,9,9967,42
8795,59365,3109,32,262144,5,9,9967,42
8667,59933,3091,32,262144,5,9,9967,42
5220,61115,1992,64,262144,5,9,9967,42
8580,59246,2032,64,262144,5,9,9967,42
8692,58032,2008,64,262144,5,9,9967,42
7220,59209,1997,64,262144,5,9,9967,42
8305,59145,2073,64,262144,5,9,9967,42
8345,109325,79704,2,524288,5,9,9967,42
8351,-880528,79706,2,524288,5,9,9967,42
8337,109486,79713,2,524288,5,9,9967,42
8344,109301,79620,2,524288,5,9,9967,42
8372,-880609,79673,2,524288,5,9,9967,42
8450,109428,40439,4,524288,5,9,9967,42
8429,109463,40488,4,524288,5,9,9967,42
8434,-880458,40491,4,524288,5,9,9967,42
8353,109462,40473,4,524288,5,9,9967,42
8360,109358,40381,4,524288,5,9,9967,42
8488,-880533,20477,8,524288,5,9,9967,42
8477,109497,20496,8,524288,5,9,9967,42
8533,109463,20493,8,524288,5,9,9967,42
8499,109594,20452,8,524288,5,9,9967,42
8501,109412,20482,8,524288,5,9,9967,42
8505,109639,10527,16,524288,5,9,9967,42
8719,109717,10579,16,524288,5,9,9967,42
8724,109706,10546,16,524288,5,9,9967,42
8744,109714,10575,16,524288,5,9,9967,42
8539,110360,10573,16,524288,5,9,9967,42
10939,110788,5671,32,524288,5,9,9967,42
16968,109976,5650,32,524288,5,9,9967,42
16643,110076,5633,32,524288,5,9,9967,42
16514,110018,5639,32,524288,5,9,9967,42
16849,109842,5640,32,524288,5,9,9967,42
16992,-877662,3275,64,524288,5,9,9967,42
16899,110239,3300,64,524288,5,9,9967,42
17220,116960,3342,64,524288,5,9,9967,42
16482,110064,3332,64,524288,5,9,9967,42
18735,113332,3341,64,524288,5,9,9967,42
15834,-772136,158871,2,1048576,5,9,9967,42
15824,217804,158790,2,1048576,5,9,9967,42
15806,-771310,158881,2,1048576,5,9,9967,42
15780,217798,159165,2,1048576,5,9,9967,42
15811,-772006,158963,2,1048576,5,9,9967,42
15893,217971,79908,4,1048576,5,9,9967,42
15891,-772102,83949,4,1048576,5,9,9967,42
15921,217915,79738,4,1048576,5,9,9967,42
15831,-772132,79891,4,1048576,5,9,9967,42
15946,218004,79907,4,1048576,5,9,9967,42
15869,-772114,40696,8,1048576,5,9,9967,42
15952,220238,40665,8,1048576,5,9,9967,42
15932,218150,-949281,8,1048576,5,9,9967,42
15938,217990,40667,8,1048576,5,9,9967,42
16003,218073,40651,8,1048576,5,9,9967,42
16567,218624,20690,16,1048576,5,9,9967,42
19196,218628,20728,16,1048576,5,9,9967,42
16428,218330,20729,16,1048576,5,9,9967,42
18369,218255,20752,16,1048576,5,9,9967,42
16760,-771498,20821,16,1048576,5,9,9967,42
20903,219511,10777,32,1048576,5,9,9967,42
16583,-769976,10788,32,1048576,5,9,9967,42
20913,218606,10771,32,1048576,5,9,9967,42
20159,-771334,10801,32,1048576,5,9,9967,42
24175,218685,10964,32,1048576,5,9,9967,42
32451,-770776,5980,64,1048576,5,9,9967,42
26746,219238,5994,64,1048576,5,9,9967,42
28565,-770654,6026,64,1048576,5,9,9967,42
31349,219257,5947,64,1048576,5,9,9967,42
32978,-771043,5983,64,1048576,5,9,9967,42
