1,0.1,500,255784,Google
2,0.1,500,138639,Google
4,0.1,500,110483,Google
8,0.1,500,101506,Google
1,0.1,500,174416,BerkStan
2,0.1,500,101009,BerkStan
4,0.1,500,85797.4,BerkStan
8,0.1,500,79200.8,BerkStan
1,0.1,500,52932.8,NotreDame
2,0.1,500,37032.7,NotreDame
4,0.1,500,36198.7,NotreDame
8,0.1,500,36082.6,NotreDame
1,0.1,500,532.508,Facebook
2,0.1,500,452.034,Facebook
4,0.1,500,443.818,Facebook
8,0.1,500,441.627,Facebook
