0,473,2048
1,318,2048
1,321,2048
0,518,2048
1,313,2048
0,481,2048
1,319,2048
0,487,2048
1,320,2048
0,487,2048
1,317,2048
0,486,2048
0,485,2048
1,327,2048
1,321,2048
0,467,2048
0,460,2048
1,314,2048
0,473,2048
1,317,2048
1,319,2048
0,480,2048
1,321,2048
0,487,2048
0,505,2048
1,318,2048
1,319,2048
0,490,2048
1,321,2048
0,500,2048
0,478,2048
1,311,2048
0,483,2048
1,312,2048
1,310,2048
0,546,2048
0,480,2048
1,318,2048
0,473,2048
1,318,2048
0,475,2048
1,314,2048
1,317,2048
0,491,2048
1,320,2048
0,475,2048
0,450,2048
1,307,2048
0,464,2048
1,307,2048
0,452,2048
1,309,2048
0,475,2048
1,312,2048
0,461,2048
1,310,2048
1,316,2048
0,467,2048
1,314,2048
0,494,2048
0,474,2048
1,309,2048
0,452,2048
1,308,2048
0,462,2048
1,312,2048
1,321,2048
0,482,2048
0,468,2048
1,306,2048
0,466,2048
1,309,2048
1,319,2048
0,489,2048
0,475,2048
1,312,2048
1,319,2048
0,471,2048
1,338,2048
0,525,2048
