0,442,256
1,310,256
0,431,256
1,301,256
0,456,256
1,310,256
0,427,256
1,316,256
0,459,256
1,336,256
0,468,256
1,319,256
0,453,256
1,332,256
0,411,256
1,300,256
0,446,256
1,315,256
0,455,256
1,311,256
0,434,256
1,313,256
0,431,256
1,313,256
0,446,256
1,313,256
0,446,256
1,309,256
0,407,256
1,313,256
0,460,256
1,318,256
0,440,256
1,311,256
0,453,256
1,310,256
0,440,256
1,310,256
0,442,256
1,313,256
0,460,256
1,314,256
0,454,256
1,316,256
0,416,256
1,302,256
0,431,256
1,316,256
0,445,256
1,304,256
0,412,256
1,302,256
0,417,256
1,303,256
0,423,256
1,301,256
0,417,256
1,306,256
0,426,256
1,304,256
0,433,256
1,302,256
0,419,256
1,301,256
0,444,256
1,313,256
0,440,256
1,311,256
0,437,256
1,317,256
0,477,256
1,312,256
0,448,256
1,311,256
0,440,256
1,311,256
0,420,256
1,305,256
0,420,256
1,303,256
