361,1369,418,8,2000,988523
408,1429,372,8,2000,988523
383,1336,373,8,2000,988523
438,1406,414,8,2000,1007261
412,1440,385,8,2000,1007261
390,1363,373,8,2000,1007261
450,3039,459,16,2000,993644
556,2984,472,16,2000,1002277
649,2877,412,16,2000,1007090
451,2803,412,16,2000,1011986
433,2898,449,16,2000,1005722
437,2836,412,16,2000,989105
522,2951,459,16,2000,1006391
447,2897,383,16,2000,997382
495,2858,480,16,2000,1015124
433,2872,452,16,2000,984630
755,6687,597,32,2000,992637
890,6395,580,32,2000,992510
706,6550,567,32,2000,1004647
761,6450,580,32,2000,996323
832,6709,567,32,2000,968057
662,6348,612,32,2000,995378
921,6347,582,32,2000,986173
711,6381,553,32,2000,995321
725,6506,535,32,2000,989029
839,6623,551,32,2000,998467
1008,13320,683,64,2000,1018909
792,12731,639,64,2000,982523
3956,13176,762,64,2000,978052
740,12698,714,64,2000,1002998
846,13054,723,64,2000,978345
729,12743,705,64,2000,984697
752,12683,731,64,2000,1012455
1357,13182,614,64,2000,982988
759,12823,908,64,2000,998103
740,12813,711,64,2000,996448
25,15,20,1,4000,2015943
26,16,19,1,4000,2015943
25,15,19,1,4000,2015943
25,15,20,1,4000,2015943
27,15,20,1,4000,2015943
24,16,19,1,4000,1990461
25,16,19,1,4000,1990461
26,16,19,1,4000,1990461
26,25,21,1,4000,1990461
25,16,19,1,4000,1990461
145,20,138,2,4000,1990461
156,57,137,2,4000,1990461
160,38,138,2,4000,1990461
189,21,144,2,4000,1990461
164,43,137,2,4000,1990461
151,39,153,2,4000,2004682
164,70,138,2,4000,2004682
150,21,152,2,4000,2004682
171,38,162,2,4000,2004682
160,46,161,2,4000,2004682
298,608,274,4,4000,2004682
260,542,257,4,4000,2004682
310,587,292,4,4000,1983907
367,568,295,4,4000,1983907
344,613,296,4,4000,1983907
299,588,293,4,4000,1983907
339,553,271,4,4000,1983907
309,602,325,4,4000,1983907
316,609,252,4,4000,1983907
379,589,260,4,4000,2020632
424,1424,424,8,4000,2020632
412,1404,374,8,4000,2020632
390,1432,359,8,4000,2020632
391,1402,399,8,4000,2020632
440,1430,430,8,4000,2020632
358,1349,362,8,4000,1998044
407,1418,415,8,4000,1998044
437,1460,446,8,4000,1998044
472,1458,382,8,4000,1998044
460,1425,348,8,4000,1998044
497,2916,440,16,4000,2011236
708,3074,430,16,4000,1962261
516,2958,387,16,4000,1994803
448,2916,422,16,4000,2027165
473,2910,445,16,4000,1983800
484,2939,411,16,4000,2034565
532,2950,460,16,4000,2039378
458,2980,452,16,4000,2012420
558,2889,460,16,4000,1991401
573,2939,498,16,4000,1986777
673,6448,527,32,4000,1991684
785,6541,620,32,4000,1986852
689,6480,533,32,4000,2000245
573,6250,519,32,4000,2019201
640,6261,555,32,4000,1994033
757,6361,542,32,4000,2027177
665,6366,565,32,4000,2025614
638,6338,536,32,4000,1981469
704,6456,515,32,4000,1974025
626,6415,599,32,4000,1999314
1169,13603,763,64,4000,1979535
882,12882,770,64,4000,1987245
810,12966,847,64,4000,2008999
904,12871,670,64,4000,1959496
843,12927,693,64,4000,1965467
784,-976809,705,64,4000,1984514
1146,13466,734,64,4000,2034273
771,12970,719,64,4000,2025062
769,12881,609,64,4000,1985554
726,12754,722,64,4000,1977744
41,31,35,1,8000,3994695
43,31,35,1,8000,3994695
42,31,35,1,8000,3994695
42,31,35,1,8000,3994695
41,32,34,1,8000,3994695
42,31,35,1,8000,3994695
41,31,35,1,8000,3994695
41,31,35,1,8000,3994695
40,31,35,1,8000,3994695
42,31,35,1,8000,3994695
160,52,147,2,8000,3994695
162,53,145,2,8000,3994695
152,55,145,2,8000,3989428
166,47,155,2,8000,3989428
172,66,169,2,8000,3989428
164,60,148,2,8000,3989428
188,49,171,2,8000,3989428
160,45,163,2,8000,3989428
162,44,164,2,8000,3989428
151,55,146,2,8000,3980905
260,570,260,4,8000,3980905
273,581,246,4,8000,3980905
263,573,310,4,8000,3980905
340,581,259,4,8000,3980905
292,571,253,4,8000,3980905
258,555,247,4,8000,3980905
300,585,315,4,8000,4014729
398,609,310,4,8000,4014729
291,594,264,4,8000,4014729
262,537,256,4,8000,4014729
424,1476,440,8,8000,4014729
442,1399,434,8,8000,4014729
369,1353,368,8,8000,4003489
479,1479,359,8,8000,4003489
371,1356,431,8,8000,4003489
428,1404,391,8,8000,4003489
407,1367,447,8,8000,4003489
406,1460,408,8,8000,4019887
386,1349,395,8,8000,4019887
354,1375,408,8,8000,4019887
473,2920,451,16,8000,3948685
485,2926,413,16,8000,4005056
527,2977,416,16,8000,3998060
461,2881,460,16,8000,3956241
467,2832,474,16,8000,4022956
472,2933,461,16,8000,4031816
481,2974,416,16,8000,3969375
487,3009,446,16,8000,4009651
460,2964,495,16,8000,3931238
467,2933,467,16,8000,4012128
741,6419,625,32,8000,4018146
670,6425,634,32,8000,3958951
576,6141,620,32,8000,4043719
725,6419,579,32,8000,4002279
746,6374,713,32,8000,3994230
673,6107,571,32,8000,4026127
539,6170,545,32,8000,3987755
639,6436,653,32,8000,4008609
808,6316,527,32,8000,3972080
682,6423,538,32,8000,3964125
766,12879,889,64,8000,4046536
718,12836,4340,64,8000,4031711
684,12725,678,64,8000,3979640
674,12995,703,64,8000,4002046
727,12756,687,64,8000,4044789
654,12850,679,64,8000,4047658
840,12849,617,64,8000,4018244
864,13003,645,64,8000,4057598
757,12840,778,64,8000,4002632
823,12879,720,64,8000,3994277
75,62,66,1,16000,8015895
72,63,66,1,16000,7947065
72,63,66,1,16000,7947065
72,63,66,1,16000,7947065
73,63,66,1,16000,7947065
72,62,67,1,16000,7947065
72,62,67,1,16000,7947065
72,63,66,1,16000,7947065
72,62,67,1,16000,7947065
72,63,66,1,16000,7947065
184,70,156,2,16000,7947065
179,74,160,2,16000,7947065
173,55,161,2,16000,7947065
173,60,161,2,16000,7947065
185,83,167,2,16000,7976657
189,68,161,2,16000,7976657
187,76,162,2,16000,7976657
187,76,162,2,16000,7976657
205,55,163,2,16000,7976657
186,75,169,2,16000,7976657
299,465,281,4,16000,7976657
308,597,257,4,16000,7981671
272,465,265,4,16000,7981671
262,451,259,4,16000,7981671
280,453,275,4,16000,7981671
321,593,258,4,16000,7981671
303,647,306,4,16000,7981671
345,624,289,4,16000,7981671
282,532,280,4,16000,7972246
283,472,288,4,16000,7972246
378,1379,418,8,16000,7972246
389,1372,389,8,16000,7972246
419,1460,373,8,16000,7972246
511,1419,382,8,16000,7972246
378,1394,441,8,16000,8063194
467,1404,379,8,16000,8063194
471,1494,407,8,16000,8063194
390,1461,386,8,16000,8063194
402,1457,364,8,16000,8063194
366,1380,449,8,16000,8059678
478,2821,399,16,16000,8016232
494,2920,486,16,16000,7953215
486,2945,495,16,16000,7990696
583,2943,525,16,16000,7960543
482,2916,579,16,16000,7979307
434,2848,411,16,16000,7985154
446,2925,407,16,16000,8018189
452,2826,435,16,16000,8009369
459,2942,452,16,16000,8025009
448,2843,451,16,16000,7985593
660,6551,541,32,16000,8032203
645,6320,535,32,16000,8065647
682,6358,552,32,16000,8025251
769,6538,606,32,16000,8018264
714,6410,528,32,16000,8000744
620,6359,528,32,16000,7933441
669,6376,579,32,16000,7973573
599,6359,557,32,16000,7982024
639,6464,586,32,16000,8040681
642,6336,703,32,16000,7968002
712,12762,606,64,16000,7985536
823,12821,883,64,16000,7950840
689,12722,700,64,16000,8061783
2607,12953,722,64,16000,8062944
716,12713,878,64,16000,8016654
715,12753,977,64,16000,8016636
822,12858,900,64,16000,7956621
739,12710,691,64,16000,7991173
699,12824,947,64,16000,7914891
755,12757,730,64,16000,8040990
134,125,128,1,32000,16078376
134,125,128,1,32000,16078376
135,124,129,1,32000,16078376
144,124,128,1,32000,16078376
134,124,128,1,32000,16078376
134,191,129,1,32000,16078376
134,124,128,1,32000,16078376
136,124,128,1,32000,15966539
134,124,128,1,32000,15966539
140,129,129,1,32000,15966539
199,89,191,2,32000,15966539
202,90,207,2,32000,15966539
207,103,193,2,32000,15966539
197,102,207,2,32000,15966539
217,103,191,2,32000,15966539
211,110,200,2,32000,15966539
197,106,193,2,32000,15951467
208,101,197,2,32000,15951467
223,108,191,2,32000,15951467
216,104,192,2,32000,15951467
303,419,283,4,32000,15951467
308,451,289,4,32000,15951467
345,426,281,4,32000,15951467
314,408,327,4,32000,15961577
361,441,285,4,32000,15961577
343,444,308,4,32000,15961577
302,444,288,4,32000,15961577
321,426,278,4,32000,15961577
341,482,277,4,32000,15961577
326,416,282,4,32000,15961577
401,1257,403,8,32000,15979517
388,1331,361,8,32000,15979517
404,1329,452,8,32000,15979517
392,1364,415,8,32000,15979517
388,1415,386,8,32000,15979517
412,1444,381,8,32000,15970997
393,1301,449,8,32000,15970997
435,1402,398,8,32000,15970997
389,1336,435,8,32000,15970997
424,1390,451,8,32000,15970997
522,3031,460,16,32000,16080062
447,2799,505,16,32000,16012299
630,3034,519,16,32000,16056104
488,2935,440,16,32000,15990563
478,2996,465,16,32000,15978709
504,2776,430,16,32000,15900815
447,2732,460,16,32000,15982946
434,2904,444,16,32000,16011294
475,2885,460,16,32000,15985003
442,2822,445,16,32000,16020022
765,-983578,522,32,32000,15965624
668,6548,532,32,32000,15896314
704,6491,662,32,32000,16041509
565,6320,506,32,32000,16002014
670,6463,540,32,32000,16122661
710,6513,569,32,32000,15966316
643,6380,574,32,32000,16024585
645,6367,613,32,32000,15877096
701,6441,612,32,32000,15944928
622,6269,574,32,32000,15980099
702,12748,829,64,32000,15941885
714,12761,961,64,32000,16119608
697,12766,876,64,32000,16025965
755,12751,756,64,32000,15857675
783,12897,676,64,32000,16020271
627,12794,756,64,32000,15987149
834,12719,731,64,32000,16061765
765,12816,773,64,32000,15979064
676,12734,722,64,32000,16006286
677,12677,746,64,32000,16027384
258,248,252,1,64000,32053826
259,256,254,1,64000,32053826
259,249,254,1,64000,32053826
259,248,254,1,64000,32053826
259,247,252,1,64000,32053826
259,249,254,1,64000,32053826
259,248,251,1,64000,32053826
258,260,252,1,64000,32053826
258,249,253,1,64000,32053826
258,248,251,1,64000,32053826
269,163,250,2,64000,32053826
262,154,254,2,64000,31940255
261,165,257,2,64000,31940255
267,148,254,2,64000,31940255
269,164,260,2,64000,31940255
268,165,254,2,64000,31940255
275,159,264,2,64000,31940255
269,153,254,2,64000,31940255
272,177,271,2,64000,32073396
259,152,253,2,64000,32073396
357,505,331,4,64000,32073396
361,511,338,4,64000,32073396
358,503,335,4,64000,32073396
347,446,342,4,64000,32073396
364,460,335,4,64000,32073396
370,482,346,4,64000,32007135
315,450,360,4,64000,32007135
357,489,277,4,64000,32007135
355,509,316,4,64000,32007135
361,499,316,4,64000,32007135
449,1199,388,8,64000,32007135
463,1281,394,8,64000,32045953
480,1453,411,8,64000,32045953
479,1366,440,8,64000,32045953
495,1273,426,8,64000,32045953
457,1314,393,8,64000,32045953
409,1264,409,8,64000,32045953
407,1243,439,8,64000,31923661
494,1262,396,8,64000,31923661
413,1385,390,8,64000,31923661
494,2863,465,16,64000,31910823
486,2945,483,16,64000,31976258
511,2843,468,16,64000,31843648
481,2847,536,16,64000,32131618
565,3013,487,16,64000,31954455
503,2875,448,16,64000,31909275
479,2965,467,16,64000,32070015
498,2835,459,16,64000,31917457
565,3076,494,16,64000,32058930
497,2824,499,16,64000,32036781
748,6396,523,32,64000,32095524
631,6255,556,32,64000,32021728
743,6105,594,32,64000,32008713
607,6246,597,32,64000,31969146
636,6326,499,32,64000,31818374
674,6343,528,32,64000,31857976
682,6391,526,32,64000,31898353
639,6235,571,32,64000,32103759
597,6291,567,32,64000,31991631
569,6289,451,32,64000,32111929
968,12958,718,64,64000,31966396
740,12598,726,64,64000,31849164
815,12822,720,64,64000,31952393
782,12723,854,64,64000,32066445
852,12711,718,64,64000,32080189
1179,12954,724,64,64000,32093259
857,12946,993,64,64000,32006472
724,12753,703,64,64000,31981901
1001,12764,819,64,64000,31967312
803,12758,691,64,64000,32022613
506,495,500,1,128000,64021729
506,495,507,1,128000,64021729
513,495,500,1,128000,64021729
504,497,501,1,128000,64021729
506,497,502,1,128000,64021729
507,494,500,1,128000,64021729
505,497,502,1,128000,64021729
507,495,506,1,128000,64021729
507,504,499,1,128000,64021729
507,495,499,1,128000,64021729
388,276,379,2,128000,64021729
399,291,380,2,128000,64021729
406,278,373,2,128000,64021729
393,277,379,2,128000,64020569
386,277,394,2,128000,64020569
383,277,387,2,128000,64020569
389,275,379,2,128000,64020569
397,290,374,2,128000,64020569
386,276,391,2,128000,64020569
399,277,412,2,128000,64020569
405,584,403,4,128000,64083460
406,533,384,4,128000,64083460
402,515,381,4,128000,64083460
425,553,383,4,128000,64083460
420,547,401,4,128000,64083460
439,513,381,4,128000,64083460
409,504,369,4,128000,64081182
419,501,399,4,128000,64081182
431,551,357,4,128000,64081182
424,575,386,4,128000,64081182
539,1312,410,8,128000,64081182
465,1319,464,8,128000,64081182
498,1379,490,8,128000,63954095
509,1287,476,8,128000,63954095
459,1365,435,8,128000,63954095
500,1305,442,8,128000,63954095
482,1338,457,8,128000,63954095
476,1360,451,8,128000,63954095
494,1234,420,8,128000,64065535
490,1397,446,8,128000,64065535
575,2967,528,16,128000,64021522
555,2949,546,16,128000,64164115
585,2974,515,16,128000,64057133
514,2941,477,16,128000,63708794
535,2821,492,16,128000,64181063
545,2973,525,16,128000,63947084
511,3048,488,16,128000,63927600
550,2962,430,16,128000,63977636
594,2885,475,16,128000,64038052
538,2930,481,16,128000,63935646
660,6257,583,32,128000,64149228
653,6277,625,32,128000,63896140
656,6208,554,32,128000,63914680
692,6253,537,32,128000,63879318
676,6301,553,32,128000,64024733
671,6336,573,32,128000,63850021
673,6150,766,32,128000,64005531
650,6543,668,32,128000,64047665
673,6304,668,32,128000,63933006
660,6475,522,32,128000,63903043
725,12728,912,64,128000,64152285
983,12696,709,64,128000,63989189
786,12691,726,64,128000,63964296
845,12697,705,64,128000,63974084
946,12626,721,64,128000,63866174
788,12827,770,64,128000,64019247
1009,12705,706,64,128000,63984893
846,12759,793,64,128000,64048581
1056,12918,701,64,128000,64009652
978,12875,709,64,128000,64070927
1038,992,1000,1,256000,127926267
1005,989,995,1,256000,128159526
1004,1001,995,1,256000,128159526
1013,995,996,1,256000,128159526
1003,991,1001,1,256000,128159526
1003,1012,1000,1,256000,128159526
1008,995,999,1,256000,128159526
1017,991,995,1,256000,128159526
1005,990,993,1,256000,128159526
1005,988,1014,1,256000,128159526
643,527,629,2,256000,128159526
633,527,629,2,256000,128159526
655,561,627,2,256000,128159526
644,547,618,2,256000,128085198
643,534,622,2,256000,128085198
650,543,628,2,256000,128085198
636,535,619,2,256000,128085198
638,528,642,2,256000,128085198
632,528,614,2,256000,128085198
632,537,628,2,256000,128085198
525,763,538,4,256000,127823350
549,699,514,4,256000,127823350
541,673,487,4,256000,127823350
557,668,547,4,256000,127823350
526,712,514,4,256000,127823350
542,722,552,4,256000,127823350
543,684,535,4,256000,128073113
564,671,524,4,256000,128073113
529,755,530,4,256000,128073113
562,727,510,4,256000,128073113
555,1355,507,8,256000,128073113
564,1390,490,8,256000,128073113
558,1312,512,8,256000,128003196
557,1290,536,8,256000,128003196
556,1279,476,8,256000,128003196
562,1280,497,8,256000,128003196
594,1296,513,8,256000,128003196
571,1280,529,8,256000,127944318
589,1246,545,8,256000,127944318
555,1312,555,8,256000,127944318
574,2898,621,16,256000,128016128
557,3052,475,16,256000,127879111
588,2900,508,16,256000,128120824
584,3011,494,16,256000,128073222
618,3095,518,16,256000,128138241
533,2966,490,16,256000,128084165
550,2944,499,16,256000,128176065
572,2992,540,16,256000,127975230
594,2981,510,16,256000,127822773
608,3195,538,16,256000,128115345
636,6405,532,32,256000,127968114
616,6308,610,32,256000,127995853
655,6452,575,32,256000,127962251
777,6299,551,32,256000,128104179
850,6337,545,32,256000,128141617
655,6324,512,32,256000,128071580
639,6255,571,32,256000,128054838
700,6498,608,32,256000,128295155
684,6271,521,32,256000,127933255
794,6230,575,32,256000,127969630
862,12915,721,64,256000,127842739
824,12865,731,64,256000,127942672
890,12813,788,64,256000,127872400
740,12620,885,64,256000,128049869
1994,12904,737,64,256000,127814098
862,12836,798,64,256000,128110295
750,12797,702,64,256000,128159050
860,12687,684,64,256000,128016282
729,12749,829,64,256000,127972501
1077,12709,796,64,256000,127844373
2029,1980,1998,1,512000,255867738
2016,1989,2005,1,512000,255867738
2011,1980,1991,1,512000,255867738
1999,1998,1995,1,512000,255867738
2000,1997,1998,1,512000,255867738
2026,1976,1985,1,512000,255867738
1999,2005,1987,1,512000,255867738
2022,1982,1987,1,512000,255867738
2019,1985,2000,1,512000,255867738
2002,1997,1990,1,512000,255867738
1141,1020,1126,2,512000,255867738
1150,1034,1125,2,512000,256017237
1150,1057,1129,2,512000,256017237
1152,1050,1123,2,512000,256017237
1143,1021,1122,2,512000,256017237
1150,1041,1116,2,512000,256017237
1141,1036,1124,2,512000,256017237
1133,1027,1124,2,512000,255793665
1147,1031,1108,2,512000,255793665
1133,1022,1122,2,512000,255793665
820,916,781,4,512000,255793665
802,954,782,4,512000,255793665
787,923,805,4,512000,255793665
780,932,757,4,512000,256148973
805,895,744,4,512000,256148973
815,880,785,4,512000,256148973
793,903,743,4,512000,256148973
809,923,761,4,512000,256148973
808,966,740,4,512000,256148973
791,955,763,4,512000,256036717
685,1454,645,8,512000,256036717
685,1512,621,8,512000,256036717
705,1537,596,8,512000,256036717
704,1515,726,8,512000,256036717
678,1501,639,8,512000,255718621
687,1407,672,8,512000,255718621
680,1443,619,8,512000,255718621
694,1402,589,8,512000,255718621
704,1588,642,8,512000,255718621
683,1501,634,8,512000,256226137
689,2988,642,16,512000,256344574
607,3214,596,16,512000,255961902
663,3074,607,16,512000,256066631
635,3065,524,16,512000,256023698
686,3042,583,16,512000,255957971
660,3098,595,16,512000,256036274
627,3169,574,16,512000,256225935
644,3165,623,16,512000,255716861
628,3055,594,16,512000,256176861
652,3034,557,16,512000,255954738
622,6124,536,32,512000,255719911
766,6346,655,32,512000,255987544
630,6161,601,32,512000,255827145
833,6418,784,32,512000,256045643
687,6394,559,32,512000,256331928
749,6153,550,32,512000,255740196
657,6323,612,32,512000,256452742
698,6407,590,32,512000,255969619
648,6246,568,32,512000,255682622
863,6574,655,32,512000,256004393
793,12923,769,64,512000,256021200
849,12841,1173,64,512000,255657294
826,12957,649,64,512000,256191503
750,12874,716,64,512000,256254677
791,12837,779,64,512000,255972608
983,12584,726,64,512000,256022867
915,12798,796,64,512000,256277863
797,12849,772,64,512000,256152253
857,12764,718,64,512000,256050833
890,12772,740,64,512000,256021998
4083,3980,3981,1,1024000,511848603
4054,3980,3988,1,1024000,511848603
4039,3980,3988,1,1024000,511848603
4069,3984,3990,1,1024000,511848603
4060,3973,3979,1,1024000,511848603
4119,3965,3967,1,1024000,511848603
4079,3978,3979,1,1024000,511848603
4063,3991,3996,1,1024000,511848603
4088,3990,3997,1,1024000,511848603
4053,3983,3987,1,1024000,511848603
2196,2024,2124,2,1024000,511909146
2196,2018,2111,2,1024000,511909146
2177,2032,2124,2,1024000,511909146
2160,2047,2108,2,1024000,511909146
2189,2015,2106,2,1024000,511909146
2199,2024,2127,2,1024000,511909146
2153,2036,2124,2,1024000,511704178
2184,2012,2126,2,1024000,511704178
2180,2036,2124,2,1024000,511704178
2153,2031,2120,2,1024000,511704178
1307,1391,1256,4,1024000,511704178
1319,1396,1258,4,1024000,511497491
1321,1427,1265,4,1024000,511497491
1332,1435,1252,4,1024000,511497491
1335,1465,1279,4,1024000,511497491
1312,1402,1279,4,1024000,511497491
1324,1418,1288,4,1024000,511959283
1311,1440,1255,4,1024000,511959283
1314,1468,1241,4,1024000,511959283
1319,1426,1266,4,1024000,511959283
955,1698,969,8,1024000,511959283
941,1729,892,8,1024000,511808576
962,1667,875,8,1024000,511808576
964,1717,842,8,1024000,511808576
947,1737,858,8,1024000,511808576
941,1729,863,8,1024000,512141335
935,1716,899,8,1024000,512141335
958,1763,887,8,1024000,512141335
952,1675,872,8,1024000,512141335
960,1789,905,8,1024000,512141335
793,3325,756,16,1024000,511656043
770,3268,723,16,1024000,511604805
781,3241,744,16,1024000,512267120
772,3191,702,16,1024000,512279143
724,3247,720,16,1024000,512385375
751,3097,677,16,1024000,512178981
845,3208,683,16,1024000,512274963
772,3173,735,16,1024000,512262245
799,3218,715,16,1024000,511942811
754,3211,738,16,1024000,512262895
708,6244,637,32,1024000,511605633
834,6225,637,32,1024000,512540198
755,6317,666,32,1024000,512323801
695,6236,751,32,1024000,512273036
805,6402,635,32,1024000,511791886
1134,6611,790,32,1024000,511868427
742,6397,653,32,1024000,512196781
717,6332,706,32,1024000,511764759
746,6243,675,32,1024000,511392188
782,6367,639,32,1024000,511706252
792,13060,858,64,1024000,511627049
832,12951,756,64,1024000,511761401
856,12989,841,64,1024000,511918687
878,12884,785,64,1024000,511916630
890,12884,868,64,1024000,512458940
871,12855,823,64,1024000,511812300
1057,12921,742,64,1024000,511828152
788,12884,724,64,1024000,511736345
871,12990,787,64,1024000,512162067
869,12976,753,64,1024000,511940940
8153,8127,8140,1,2048000,1024306694
8170,8116,8121,1,2048000,1024306694
8165,8109,8132,1,2048000,1024306694
8161,8118,8135,1,2048000,1023543969
8166,8111,8127,1,2048000,1023543969
8171,8104,8119,1,2048000,1023543969
8163,8115,8120,1,2048000,1023543969
8156,8129,8137,1,2048000,1023543969
8162,8128,8134,1,2048000,1023543969
8164,8122,8131,1,2048000,1023543969
4253,4011,4116,2,2048000,1023543969
4237,4025,4091,2,2048000,1024096521
4235,4020,4118,2,2048000,1024096521
4227,4022,4114,2,2048000,1024096521
4229,4035,4104,2,2048000,1024096521
4238,4015,4116,2,2048000,1024096521
4238,4009,4114,2,2048000,1024189722
4231,4011,4105,2,2048000,1024189722
4231,4029,4104,2,2048000,1024189722
4237,4033,4117,2,2048000,1024189722
2332,2434,2250,4,2048000,1023523194
2353,2432,2257,4,2048000,1023523194
2344,2432,2241,4,2048000,1023523194
2341,2415,2247,4,2048000,1023523194
2334,2390,2257,4,2048000,1024002363
2352,2428,2278,4,2048000,1024002363
2348,2389,2236,4,2048000,1024002363
2340,2417,2307,4,2048000,1024002363
2333,2408,2254,4,2048000,1024583186
2342,2453,2258,4,2048000,1024583186
1466,2282,1375,8,2048000,1024583186
1460,2221,1382,8,2048000,1024583186
1459,2242,1427,8,2048000,1024067445
1464,2218,1433,8,2048000,1024067445
1473,2176,1354,8,2048000,1024067445
1462,2271,1361,8,2048000,1024067445
1447,2243,1385,8,2048000,1024738067
1475,2193,1383,8,2048000,1024738067
1436,2263,1382,8,2048000,1024738067
1456,2276,1364,8,2048000,1023528745
1016,3459,921,16,2048000,1023488074
1003,3529,968,16,2048000,1023908456
995,3486,945,16,2048000,1023463520
1096,3453,955,16,2048000,1023532801
1033,3544,939,16,2048000,1024792187
1033,3478,990,16,2048000,1023487998
1005,3473,945,16,2048000,1023466379
1093,3545,998,16,2048000,1024314637
1020,3417,965,16,2048000,1023754409
1073,3390,976,16,2048000,1023779162
822,6450,810,32,2048000,1024263764
862,6383,756,32,2048000,1024264868
1076,6459,784,32,2048000,1023487656
823,6368,775,32,2048000,1023875889
869,6466,812,32,2048000,1024503402
884,6427,805,32,2048000,1023702429
815,6526,776,32,2048000,1024700179
915,6335,793,32,2048000,1024112543
856,6337,736,32,2048000,1023870481
820,6212,767,32,2048000,1024408971
956,12907,1042,64,2048000,1024182935
985,13123,842,64,2048000,1024626011
926,13032,1091,64,2048000,1024481579
987,-976912,834,64,2048000,1023702748
856,12998,831,64,2048000,1023834924
852,12865,926,64,2048000,1024083671
937,12957,770,64,2048000,1023600566
859,12985,815,64,2048000,1024426075
892,12871,769,64,2048000,1024248698
871,12930,791,64,2048000,1024263053
