
Rank=0: received message è from rank 4197712; Recv time 7 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 308 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 8 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 306 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 8 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 309 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 8 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 304 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 7 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 306 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 8 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 311 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 7 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 312 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 7 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 307 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 7 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 304 microseconds; size: 32

Rank=0: received message è from rank 4197712; Recv time 8 microseconds; size: 32

Rank=1: sent message T to rank 0; Send time 304 microseconds; size: 32
0,437,32
1,313,32
0,436,32
1,310,32
0,439,32
1,310,32
0,404,32
1,299,32
0,432,32
1,317,32
0,432,32
1,320,32
0,415,32
1,315,32
0,500,32
1,316,32
0,450,32
1,312,32
0,424,32
1,313,32
0,325,32
1,299,32
0,438,32
1,310,32
0,429,32
1,311,32
0,433,32
1,310,32
0,422,32
1,311,32
0,437,32
1,315,32
0,428,32
1,303,32
0,443,32
1,313,32
0,429,32
1,300,32
0,423,32
1,315,32
